model_id_train,dataset_id_train,prompt_id_train,subset_id_train,input_type_train,model_id_test,dataset_id_test,prompt_id_test,subset_id_test,input_type_test,layer,fold,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_False__classifier_cut_zero__classifier_cut,direction__center_from_origin_False__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_zero__test_roc_auc,direction__center_from_origin_False__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__train_f1_score,direction__center_from_origin_False__classifier_cut_zero__test_f1_score,direction__center_from_origin_False__classifier_cut_zero__train_precision_score,direction__center_from_origin_False__classifier_cut_zero__test_precision_score,direction__center_from_origin_False__classifier_cut_zero__train_recall_score,direction__center_from_origin_False__classifier_cut_zero__test_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_True__classifier_cut_zero__classifier_cut,direction__center_from_origin_True__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_zero__test_roc_auc,direction__center_from_origin_True__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__train_f1_score,direction__center_from_origin_True__classifier_cut_zero__test_f1_score,direction__center_from_origin_True__classifier_cut_zero__train_precision_score,direction__center_from_origin_True__classifier_cut_zero__test_precision_score,direction__center_from_origin_True__classifier_cut_zero__train_recall_score,direction__center_from_origin_True__classifier_cut_zero__test_recall_score
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,gsm8k,base_3_shot,main,prompt_only,14,0,-0.0950782299041748,-0.0950782299041748,0.5720698075265728,0.7951334379905809,0.5,0.8021228203184231,0.0,0.7756598240469208,0.0,0.8304552590266876,0.0,0.0,-0.0950782299041748,0.5720698075265728,0.7880690737833596,0.5,0.7887323943661971,0.0,0.7862714508580343,0.0,0.7912087912087912,0.0,0.0185578353703022,0.0185578353703022,0.5720698075265728,0.7951334379905809,0.5,0.8021228203184231,0.0,0.7756598240469208,0.0,0.8304552590266876,0.0,0.0,0.0185578353703022,0.5720698075265728,0.7912087912087912,0.5,0.8,0.0,0.7676767676767676,0.0,0.8351648351648352,0.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,gsm8k,base_3_shot,main,prompt_only,14,1,-0.0012299194931983948,-0.0012299194931983948,0.5632429404247125,0.799520766773163,0.5,0.8018942383583267,0.0,0.7925117004680188,0.0,0.8115015974440895,0.0,0.0,-0.0012299194931983948,0.5632429404247125,0.7987220447284346,0.5,0.8009478672985783,0.0,0.7921875,0.0,0.8099041533546326,0.0,0.05197024345397949,0.05197024345397949,0.5632429404247125,0.799520766773163,0.5,0.8018942383583267,0.0,0.7925117004680188,0.0,0.8115015974440895,0.0,0.0,0.05197024345397949,0.5632429404247125,0.7955271565495208,0.5,0.8012422360248447,0.0,0.7794561933534743,0.0,0.8242811501597445,0.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,gsm8k,base_3_shot,main,prompt_only,14,2,-0.022694800049066544,-0.022694800049066544,0.5792011834319526,0.8027950310559007,0.5,0.8055130168453293,0.0,0.7945619335347432,0.0,0.8167701863354038,0.0,0.0,-0.022694800049066544,0.5792011834319526,0.7981366459627329,0.5,0.7993827160493827,0.0,0.7944785276073619,0.0,0.8043478260869565,0.0,0.028073839843273163,0.028073839843273163,0.5792011834319526,0.8027950310559007,0.5,0.8055130168453293,0.0,0.7945619335347432,0.0,0.8167701863354038,0.0,0.0,0.028073839843273163,0.5792011834319526,0.8004658385093167,0.5,0.8051554207733131,0.0,0.7866666666666666,0.0,0.8245341614906833,0.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,gsm8k,base_3_shot,main,prompt_only,14,3,-0.03528591990470886,-0.03528591990470886,0.6076812410083192,0.8008064516129032,0.5,0.8053585500394012,0.0,0.7873651771956857,0.0,0.8241935483870968,0.0,0.0,-0.03528591990470886,0.6076812410083192,0.7951612903225806,0.5,0.7977707006369427,0.0,0.7877358490566038,0.0,0.8080645161290323,0.0,-0.009150318801403046,-0.009150318801403046,0.6076812410083192,0.8008064516129032,0.5,0.8053585500394012,0.0,0.7873651771956857,0.0,0.8241935483870968,0.0,0.0,-0.009150318801403046,0.6076812410083192,0.7975806451612903,0.5,0.8015810276679842,0.0,0.786046511627907,0.0,0.817741935483871,0.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,gsm8k,base_3_shot,main,prompt_only,14,4,-0.005580543540418148,-0.005580543540418148,0.5805814521438127,0.8003220611916264,0.5,0.802547770700637,0.0,0.7937007874015748,0.0,0.8115942028985508,0.0,0.0,-0.005580543540418148,0.5805814521438127,0.7979066022544283,0.5,0.7996807661612131,0.0,0.7927215189873418,0.0,0.8067632850241546,0.0,0.03813241422176361,0.03813241422176361,0.5805814521438127,0.8003220611916264,0.5,0.802547770700637,0.0,0.7937007874015748,0.0,0.8115942028985508,0.0,0.0,0.03813241422176361,0.5805814521438127,0.7995169082125604,0.5,0.8040912667191188,0.0,0.7861538461538462,0.0,0.822866344605475,0.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,math_operations_6k,base,main,prompt_only,14,0,-0.0950782299041748,-0.0950782299041748,0.391135218058295,0.7951334379905809,0.4636752136752137,0.8021228203184231,0.6335766423357664,0.7756598240469208,0.4811529933481153,0.8304552590266876,0.9273504273504274,0.0,-0.0950782299041748,0.391135218058295,0.7880690737833596,0.42094017094017094,0.7887323943661971,0.5900151285930408,0.7862714508580343,0.4566744730679157,0.7912087912087912,0.8333333333333334,0.0185578353703022,0.0185578353703022,0.391135218058295,0.7951334379905809,0.4636752136752137,0.8021228203184231,0.6335766423357664,0.7756598240469208,0.4811529933481153,0.8304552590266876,0.9273504273504274,0.0,0.0185578353703022,0.391135218058295,0.7912087912087912,0.4700854700854701,0.8,0.6395348837209303,0.7676767676767676,0.4845814977973568,0.8351648351648352,0.9401709401709402
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,math_operations_6k,base,main,prompt_only,14,1,-0.0012299194931983948,-0.0012299194931983948,0.39486674814685485,0.799520766773163,0.45617529880478086,0.8018942383583267,0.6255144032921811,0.7925117004680188,0.4769874476987448,0.8115015974440895,0.9083665338645418,0.0,-0.0012299194931983948,0.39486674814685485,0.7987220447284346,0.45617529880478086,0.8009478672985783,0.6255144032921811,0.7921875,0.4769874476987448,0.8099041533546326,0.9083665338645418,0.05197024345397949,0.05197024345397949,0.39486674814685485,0.799520766773163,0.45617529880478086,0.8018942383583267,0.6255144032921811,0.7925117004680188,0.4769874476987448,0.8115015974440895,0.9083665338645418,0.0,0.05197024345397949,0.39486674814685485,0.7955271565495208,0.4760956175298805,0.8012422360248447,0.6450742240215924,0.7794561933534743,0.48775510204081635,0.8242811501597445,0.952191235059761
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,math_operations_6k,base,main,prompt_only,14,2,-0.022694800049066544,-0.022694800049066544,0.36177725007420836,0.8027950310559007,0.45849802371541504,0.8055130168453293,0.6287262872628726,0.7945619335347432,0.47835051546391755,0.8167701863354038,0.9169960474308301,0.0,-0.022694800049066544,0.36177725007420836,0.7981366459627329,0.4505928853754941,0.7993827160493827,0.6212534059945504,0.7944785276073619,0.47401247401247404,0.8043478260869565,0.9011857707509882,0.028073839843273163,0.028073839843273163,0.36177725007420836,0.8027950310559007,0.45849802371541504,0.8055130168453293,0.6287262872628726,0.7945619335347432,0.47835051546391755,0.8167701863354038,0.9169960474308301,0.0,0.028073839843273163,0.36177725007420836,0.8004658385093167,0.4723320158102767,0.8051554207733131,0.6416107382550336,0.7866666666666666,0.48577235772357724,0.8245341614906833,0.9446640316205533
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,math_operations_6k,base,main,prompt_only,14,3,-0.03528591990470886,-0.03528591990470886,0.3989665448246502,0.8008064516129032,0.4559386973180077,0.8053585500394012,0.6253298153034301,0.7873651771956857,0.4768611670020121,0.8241935483870968,0.9080459770114943,0.0,-0.03528591990470886,0.3989665448246502,0.7951612903225806,0.4521072796934866,0.7977707006369427,0.6196808510638298,0.7877358490566038,0.4745417515274949,0.8080645161290323,0.89272030651341,-0.009150318801403046,-0.009150318801403046,0.3989665448246502,0.8008064516129032,0.4559386973180077,0.8053585500394012,0.6253298153034301,0.7873651771956857,0.4768611670020121,0.8241935483870968,0.9080459770114943,0.0,-0.009150318801403046,0.3989665448246502,0.7975806451612903,0.4540229885057471,0.8015810276679842,0.6235138705416117,0.786046511627907,0.47580645161290325,0.817741935483871,0.9042145593869731
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,math_operations_6k,base,main,prompt_only,14,4,-0.005580543540418148,-0.005580543540418148,0.388905325443787,0.8003220611916264,0.4653846153846154,0.802547770700637,0.6351706036745407,0.7937007874015748,0.4820717131474104,0.8115942028985508,0.9307692307692308,0.0,-0.005580543540418148,0.388905325443787,0.7979066022544283,0.4634615384615385,0.7996807661612131,0.633377135348226,0.7927215189873418,0.4810379241516966,0.8067632850241546,0.926923076923077,0.03813241422176361,0.03813241422176361,0.388905325443787,0.8003220611916264,0.4653846153846154,0.802547770700637,0.6351706036745407,0.7937007874015748,0.4820717131474104,0.8115942028985508,0.9307692307692308,0.0,0.03813241422176361,0.388905325443787,0.7995169082125604,0.475,0.8040912667191188,0.6440677966101694,0.7861538461538462,0.48717948717948717,0.822866344605475,0.95
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,medals_9k,base,main,prompt_only,14,0,-0.0950782299041748,-0.0950782299041748,0.5958585085297287,0.7951334379905809,0.5,0.8021228203184231,0.6666666666666666,0.7756598240469208,0.5,0.8304552590266876,1.0,0.0,-0.0950782299041748,0.5958585085297287,0.7880690737833596,0.5,0.7887323943661971,0.6666666666666666,0.7862714508580343,0.5,0.7912087912087912,1.0,0.0185578353703022,0.0185578353703022,0.5958585085297287,0.7951334379905809,0.5,0.8021228203184231,0.6666666666666666,0.7756598240469208,0.5,0.8304552590266876,1.0,0.0,0.0185578353703022,0.5958585085297287,0.7912087912087912,0.5,0.8,0.6666666666666666,0.7676767676767676,0.5,0.8351648351648352,1.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,medals_9k,base,main,prompt_only,14,1,-0.0012299194931983948,-0.0012299194931983948,0.6252934256055364,0.799520766773163,0.5,0.8018942383583267,0.6666666666666666,0.7925117004680188,0.5,0.8115015974440895,1.0,0.0,-0.0012299194931983948,0.6252934256055364,0.7987220447284346,0.5,0.8009478672985783,0.6666666666666666,0.7921875,0.5,0.8099041533546326,1.0,0.05197024345397949,0.05197024345397949,0.6252934256055364,0.799520766773163,0.5,0.8018942383583267,0.6666666666666666,0.7925117004680188,0.5,0.8115015974440895,1.0,0.0,0.05197024345397949,0.6252934256055364,0.7955271565495208,0.5,0.8012422360248447,0.6666666666666666,0.7794561933534743,0.5,0.8242811501597445,1.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,medals_9k,base,main,prompt_only,14,2,-0.022694800049066544,-0.022694800049066544,0.5972700150019424,0.8027950310559007,0.5,0.8055130168453293,0.6666666666666666,0.7945619335347432,0.5,0.8167701863354038,1.0,0.0,-0.022694800049066544,0.5972700150019424,0.7981366459627329,0.5,0.7993827160493827,0.6666666666666666,0.7944785276073619,0.5,0.8043478260869565,1.0,0.028073839843273163,0.028073839843273163,0.5972700150019424,0.8027950310559007,0.5,0.8055130168453293,0.6666666666666666,0.7945619335347432,0.5,0.8167701863354038,1.0,0.0,0.028073839843273163,0.5972700150019424,0.8004658385093167,0.5,0.8051554207733131,0.6666666666666666,0.7866666666666666,0.5,0.8245341614906833,1.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,medals_9k,base,main,prompt_only,14,3,-0.03528591990470886,-0.03528591990470886,0.5864156562879688,0.8008064516129032,0.5,0.8053585500394012,0.6666666666666666,0.7873651771956857,0.5,0.8241935483870968,1.0,0.0,-0.03528591990470886,0.5864156562879688,0.7951612903225806,0.5,0.7977707006369427,0.6666666666666666,0.7877358490566038,0.5,0.8080645161290323,1.0,-0.009150318801403046,-0.009150318801403046,0.5864186525920277,0.8008064516129032,0.5,0.8053585500394012,0.6666666666666666,0.7873651771956857,0.5,0.8241935483870968,1.0,0.0,-0.009150318801403046,0.5864186525920277,0.7975806451612903,0.5,0.8015810276679842,0.6666666666666666,0.786046511627907,0.5,0.817741935483871,1.0
llama3.1_8b_chat,birth_years_4k,base,main,prompt_only,llama3.1_8b_chat,medals_9k,base,main,prompt_only,14,4,-0.005580543540418148,-0.005580543540418148,0.6076941130894227,0.8003220611916264,0.5,0.802547770700637,0.6666666666666666,0.7937007874015748,0.5,0.8115942028985508,1.0,0.0,-0.005580543540418148,0.6076941130894227,0.7979066022544283,0.5,0.7996807661612131,0.6666666666666666,0.7927215189873418,0.5,0.8067632850241546,1.0,0.03813241422176361,0.03813241422176361,0.6076941130894227,0.8003220611916264,0.5,0.802547770700637,0.6666666666666666,0.7937007874015748,0.5,0.8115942028985508,1.0,0.0,0.03813241422176361,0.6076941130894227,0.7995169082125604,0.5,0.8040912667191188,0.6666666666666666,0.7861538461538462,0.5,0.822866344605475,1.0
